Date,State,Confirmed Cases,Predicted Cases
3/14/2020,ME,1,1 
3/15/2020,ME,9,5 
3/16/2020,ME,5,6 
3/17/2020,ME,15,6 
3/18/2020,ME,11,7 
3/19/2020,ME,9,8 
3/20/2020,ME,5,8 
3/21/2020,ME,13,9 
3/22/2020,ME,19,10 
3/23/2020,ME,18,10 
3/24/2020,ME,11,11 
3/25/2020,ME,24,11 
3/26/2020,ME,13,12 
3/27/2020,ME,13,13 
3/28/2020,ME,43,14 
3/29/2020,ME,42,15 
3/30/2020,ME,22,16 
3/31/2020,ME,28,17 
4/1/2020,ME,41,17 
4/2/2020,ME,32,18 
4/3/2020,ME,56,18 
4/4/2020,ME,24,18 
4/5/2020,ME,14,18 
4/6/2020,ME,29,17 
4/7/2020,ME,20,17 
4/8/2020,ME,18,17 
4/9/2020,ME,23,17 
4/10/2020,ME,26,18 
4/11/2020,ME,30,18 
4/12/2020,ME,17,19 
4/13/2020,ME,65,19 
4/14/2020,ME,36,20 
4/15/2020,ME,36,20 
4/16/2020,ME,26,21 
4/17/2020,ME,31,21 
4/18/2020,ME,20,22 
4/19/2020,ME,20,23 
4/20/2020,ME,8,23 
4/21/2020,ME,13,24 
4/22/2020,ME,19,25 
4/23/2020,ME,30,26 
4/24/2020,ME,28,27 
4/25/2020,ME,25,27 
4/26/2020,ME,25,28 
4/27/2020,ME,8,27 
4/28/2020,ME,17,28 
4/29/2020,ME,16,28 
4/30/2020,ME,39,28 
5/1/2020,ME,28,29 
5/2/2020,ME,29,29 
5/3/2020,ME,33,30 
5/4/2020,ME,20,31 
5/5/2020,ME,21,31 
5/6/2020,ME,28,33 
5/7/2020,ME,76,34 
5/8/2020,ME,44,35 
5/9/2020,ME,34,35 
5/10/2020,ME,28,36 
5/11/2020,ME,26,36 
5/12/2020,ME,15,36 
5/13/2020,ME,38,36 
5/14/2020,ME,50,36 
5/15/2020,ME,38,36 
5/16/2020,ME,45,37 
5/17/2020,ME,39,37 
5/18/2020,ME,26,37 
5/19/2020,ME,28,36 
5/20/2020,ME,78,35 
5/21/2020,ME,58,33 
5/22/2020,ME,71,32 
5/23/2020,ME,65,31 
5/24/2020,ME,42,30 
5/25/2020,ME,19,29 
5/26/2020,ME,35,27 
5/27/2020,ME,28,26 
5/28/2020,ME,52,25 
5/29/2020,ME,37,25 
5/30/2020,ME,56,24 
5/31/2020,ME,43,24 
6/1/2020,ME,24,24 
6/2/2020,ME,28,23 
6/3/2020,ME,41,23 
6/4/2020,ME,28,22 
6/5/2020,ME,36,22 
6/6/2020,ME,42,22 
6/7/2020,ME,46,21 
6/8/2020,ME,18,21 
6/9/2020,ME,18,21 
6/10/2020,ME,31,20 
6/11/2020,ME,30,20 
6/12/2020,ME,54,20 
6/13/2020,ME,36,20 
6/14/2020,ME,36,19 
6/15/2020,ME,17,19 
6/16/2020,ME,9,18 
6/17/2020,ME,17,17 
6/18/2020,ME,42,16 
6/19/2020,ME,35,16 
6/20/2020,ME,25,16 
6/21/2020,ME,19,16 
6/22/2020,ME,14,17 
6/23/2020,ME,23,17 
6/24/2020,ME,23,17 
6/25/2020,ME,53,18 
6/26/2020,ME,32,18 
6/27/2020,ME,52,19 
6/28/2020,ME,37,19 
6/29/2020,ME,28,19 
6/30/2020,ME,34,20 
7/1/2020,ME,41,20 
7/2/2020,ME,34,20 
7/3/2020,ME,45,20 
7/4/2020,ME,24,20 
7/5/2020,ME,18,20 
7/6/2020,ME,8,21 
7/7/2020,ME,17,21 
7/8/2020,ME,20,21 
7/9/2020,ME,26,21 
7/10/2020,ME,13,21 
7/11/2020,ME,21,22 
7/12/2020,ME,19,22 
7/13/2020,ME,19,22 
7/14/2020,ME,8,22 
7/15/2020,ME,12,22 
7/16/2020,ME,20,22 
7/17/2020,ME,38,22 
7/18/2020,ME,10,22 
7/19/2020,ME,41,22 
7/20/2020,ME,24,22 
7/21/2020,ME,12,22 
7/22/2020,ME,0,22 
7/23/2020,ME,14,22 
7/24/2020,ME,20,22 
7/25/2020,ME,33,22 
7/26/2020,ME,24,22 
7/27/2020,ME,18,22 
7/28/2020,ME,6,22 
7/29/2020,ME,28,22 
7/30/2020,ME,22,22 
7/31/2020,ME,24,22 
8/1/2020,ME,25,22 
8/2/2020,ME,21,22 
8/3/2020,ME,12,22 
8/4/2020,ME,5,22 
8/5/2020,ME,17,22 
8/6/2020,ME,5,22 
8/7/2020,ME,17,22 
8/8/2020,ME,12,22 
8/9/2020,ME,16,22 
8/10/2020,ME,7,23 
8/11/2020,ME,1,22 
8/12/2020,ME,20,22 
8/13/2020,ME,19,22 
8/14/2020,ME,26,22 
8/15/2020,ME,29,22 
8/16/2020,ME,24,22 
8/17/2020,ME,29,22 
8/18/2020,ME,16,22 
8/19/2020,ME,21,21 
8/20/2020,ME,18,21 
8/21/2020,ME,33,21 
8/22/2020,ME,32,21 
8/23/2020,ME,18,21 
8/24/2020,ME,21,21 
8/25/2020,ME,12,21 
8/26/2020,ME,21,21 
8/27/2020,ME,25,21 
8/28/2020,ME,22,21 
8/29/2020,ME,53,22 
8/30/2020,ME,23,22 
8/31/2020,ME,14,23 
9/1/2020,ME,22,23 
9/2/2020,ME,19,23 
9/3/2020,ME,50,23 
9/4/2020,ME,15,23 
9/5/2020,ME,35,23 
9/6/2020,ME,15,24 
9/7/2020,ME,19,24 
9/8/2020,ME,12,24 
9/9/2020,ME,21,25 
9/10/2020,ME,26,26 
9/11/2020,ME,32,27 
9/12/2020,ME,42,28 
9/13/2020,ME,29,28 
9/14/2020,ME,40,29 
9/15/2020,ME,15,29 
9/16/2020,ME,23,29 
9/17/2020,ME,21,29 
9/18/2020,ME,43,30 
9/19/2020,ME,30,30 
9/20/2020,ME,44,30 
9/21/2020,ME,27,31 
9/22/2020,ME,40,31 
9/23/2020,ME,25,31 
9/24/2020,ME,44,31 
9/25/2020,ME,20,31 
9/26/2020,ME,25,31 
9/27/2020,ME,28,31 
9/28/2020,ME,12,31 
9/29/2020,ME,37,31 
9/30/2020,ME,54,31 
10/1/2020,ME,40,31 
10/2/2020,ME,37,31 
10/3/2020,ME,18,30 
10/4/2020,ME,33,30 
10/5/2020,ME,26,30 
10/6/2020,ME,20,29 
10/7/2020,ME,39,29 
10/8/2020,ME,35,28 
10/9/2020,ME,27,28 
10/10/2020,ME,30,29 
10/11/2020,ME,27,29 
10/12/2020,ME,29,29 
10/13/2020,ME,28,29 
10/14/2020,ME,36,29 
10/15/2020,ME,20,29 
10/16/2020,ME,29,29 
10/17/2020,ME,48,29 
10/18/2020,ME,26,29 
10/19/2020,ME,23,29 
10/20/2020,ME,27,29 
10/21/2020,ME,38,29 
10/22/2020,ME,37,29 
10/23/2020,ME,31,28 
10/24/2020,ME,42,28 
10/25/2020,ME,64,28 
10/26/2020,ME,53,28 
10/27/2020,ME,57,28 
10/28/2020,ME,76,28 
10/29/2020,ME,0,27 
10/30/2020,ME,0,27 
10/31/2020,ME,0,27 
1/21/2020,MA,0,1 
1/22/2020,MA,0,1 
1/23/2020,MA,0,1 
1/24/2020,MA,0,1 
1/25/2020,MA,0,1 
1/26/2020,MA,0,1 
1/27/2020,MA,0,1 
1/28/2020,MA,0,1 
1/29/2020,MA,0,1 
1/30/2020,MA,0,1 
1/31/2020,MA,0,1 
2/1/2020,MA,1,1 
2/2/2020,MA,0,1 
2/3/2020,MA,0,1 
2/4/2020,MA,0,1 
2/5/2020,MA,0,1 
2/6/2020,MA,0,1 
2/7/2020,MA,0,1 
2/8/2020,MA,0,1 
2/9/2020,MA,0,1 
2/10/2020,MA,0,1 
2/11/2020,MA,0,1 
2/12/2020,MA,0,1 
2/13/2020,MA,0,1 
2/14/2020,MA,0,1 
2/15/2020,MA,0,1 
2/16/2020,MA,0,1 
2/17/2020,MA,0,1 
2/18/2020,MA,0,1 
2/19/2020,MA,0,1 
2/20/2020,MA,0,1 
2/21/2020,MA,0,1 
2/22/2020,MA,0,1 
2/23/2020,MA,0,1 
2/24/2020,MA,0,1 
2/25/2020,MA,0,1 
2/26/2020,MA,0,1 
2/27/2020,MA,0,1 
2/28/2020,MA,0,1 
2/29/2020,MA,0,1 
3/1/2020,MA,0,1 
3/2/2020,MA,1,1 
3/3/2020,MA,0,1 
3/4/2020,MA,0,1 
3/5/2020,MA,1,1 
3/6/2020,MA,5,6 
3/7/2020,MA,5,8 
3/8/2020,MA,15,9 
3/9/2020,MA,13,11 
3/10/2020,MA,51,13 
3/11/2020,MA,3,15 
3/12/2020,MA,13,18 
3/13/2020,MA,15,21 
3/14/2020,MA,15,25 
3/15/2020,MA,26,30 
3/16/2020,MA,33,34 
3/17/2020,MA,21,40 
3/18/2020,MA,38,49 
3/19/2020,MA,72,59 
3/20/2020,MA,85,73 
3/21/2020,MA,112,91 
3/22/2020,MA,121,111 
3/23/2020,MA,131,131 
3/24/2020,MA,382,156 
3/25/2020,MA,679,188 
3/26/2020,MA,579,237 
3/27/2020,MA,823,297 
3/28/2020,MA,1017,378 
3/29/2020,MA,698,423 
3/30/2020,MA,797,476 
3/31/2020,MA,868,555 
4/1/2020,MA,1118,598 
4/2/2020,MA,1228,628 
4/3/2020,MA,1436,653 
4/4/2020,MA,1334,682 
4/5/2020,MA,764,696 
4/6/2020,MA,1337,694 
4/7/2020,MA,1365,710 
4/8/2020,MA,1588,709 
4/9/2020,MA,2151,725 
4/10/2020,MA,2033,718 
4/11/2020,MA,1886,726 
4/12/2020,MA,2615,736 
4/13/2020,MA,1392,717 
4/14/2020,MA,1296,715 
4/15/2020,MA,1755,725 
4/16/2020,MA,2263,735 
4/17/2020,MA,2221,727 
4/18/2020,MA,1970,731 
4/19/2020,MA,1705,722 
4/20/2020,MA,1566,709 
4/21/2020,MA,1556,699 
4/22/2020,MA,1745,688 
4/23/2020,MA,3079,679 
4/24/2020,MA,4946,674 
4/25/2020,MA,2379,674 
4/26/2020,MA,1590,682 
4/27/2020,MA,1524,662 
4/28/2020,MA,1840,666 
4/29/2020,MA,1963,666 
4/30/2020,MA,1940,659 
5/1/2020,MA,2106,661 
5/2/2020,MA,1952,665 
5/3/2020,MA,1824,666 
5/4/2020,MA,1000,656 
5/5/2020,MA,1184,656 
5/6/2020,MA,1754,659 
5/7/2020,MA,1696,664 
5/8/2020,MA,1612,668 
5/9/2020,MA,1410,680 
5/10/2020,MA,1050,690 
5/11/2020,MA,669,692 
5/12/2020,MA,870,705 
5/13/2020,MA,1165,719 
5/14/2020,MA,1685,729 
5/15/2020,MA,1239,746 
5/16/2020,MA,1512,761 
5/17/2020,MA,1077,778 
5/18/2020,MA,1042,798 
5/19/2020,MA,873,812 
5/20/2020,MA,1045,824 
5/21/2020,MA,1114,796 
5/22/2020,MA,805,753 
5/23/2020,MA,773,704 
5/24/2020,MA,1013,643 
5/25/2020,MA,596,586 
5/26/2020,MA,422,537 
5/27/2020,MA,527,499 
5/28/2020,MA,675,468 
5/29/2020,MA,617,437 
5/30/2020,MA,789,413 
5/31/2020,MA,664,393 
6/1/2020,MA,3840,370 
6/2/2020,MA,358,351 
6/3/2020,MA,429,332 
6/4/2020,MA,471,319 
6/5/2020,MA,494,308 
6/6/2020,MA,575,299 
6/7/2020,MA,304,286 
6/8/2020,MA,190,272 
6/9/2020,MA,263,251 
6/10/2020,MA,267,236 
6/11/2020,MA,511,224 
6/12/2020,MA,392,213 
6/13/2020,MA,336,203 
6/14/2020,MA,208,194 
6/15/2020,MA,87,186 
6/16/2020,MA,195,178 
6/17/2020,MA,266,171 
6/18/2020,MA,271,166 
6/19/2020,MA,228,163 
6/20/2020,MA,286,160 
6/21/2020,MA,125,155 
6/22/2020,MA,149,150 
6/23/2020,MA,229,145 
6/24/2020,MA,172,144 
6/25/2020,MA,226,145 
6/26/2020,MA,233,147 
6/27/2020,MA,373,150 
6/28/2020,MA,224,153 
6/29/2020,MA,101,155 
6/30/2020,MA,114,156 
7/1/2020,MA,261,157 
7/2/2020,MA,195,158 
7/3/2020,MA,290,162 
7/4/2020,MA,210,165 
7/5/2020,MA,136,168 
7/6/2020,MA,163,170 
7/7/2020,MA,201,171 
7/8/2020,MA,264,173 
7/9/2020,MA,295,174 
7/10/2020,MA,213,176 
7/11/2020,MA,288,179 
7/12/2020,MA,199,183 
7/13/2020,MA,230,185 
7/14/2020,MA,303,189 
7/15/2020,MA,217,190 
7/16/2020,MA,234,191 
7/17/2020,MA,298,193 
7/18/2020,MA,359,197 
7/19/2020,MA,296,197 
7/20/2020,MA,255,197 
7/21/2020,MA,244,198 
7/22/2020,MA,287,198 
7/23/2020,MA,327,201 
7/24/2020,MA,338,205 
7/25/2020,MA,283,210 
7/26/2020,MA,369,211 
7/27/2020,MA,289,214 
7/28/2020,MA,256,215 
7/29/2020,MA,502,216 
7/30/2020,MA,414,218 
7/31/2020,MA,514,221 
8/1/2020,MA,428,222 
8/2/2020,MA,418,224 
8/3/2020,MA,199,227 
8/4/2020,MA,546,228 
8/5/2020,MA,440,228 
8/6/2020,MA,231,227 
8/7/2020,MA,417,226 
8/8/2020,MA,420,225 
8/9/2020,MA,329,227 
8/10/2020,MA,275,228 
8/11/2020,MA,392,229 
8/12/2020,MA,293,229 
8/13/2020,MA,423,230 
8/14/2020,MA,305,232 
8/15/2020,MA,471,235 
8/16/2020,MA,394,236 
8/17/2020,MA,248,238 
8/18/2020,MA,222,237 
8/19/2020,MA,352,236 
8/20/2020,MA,313,235 
8/21/2020,MA,488,235 
8/22/2020,MA,144,234 
8/23/2020,MA,0,235 
8/24/2020,MA,662,239 
8/25/2020,MA,398,245 
8/26/2020,MA,336,251 
8/27/2020,MA,368,257 
8/28/2020,MA,460,265 
8/29/2020,MA,446,277 
8/30/2020,MA,199,287 
8/31/2020,MA,304,293 
9/1/2020,MA,355,294 
9/2/2020,MA,7757,297 
9/3/2020,MA,415,301 
9/4/2020,MA,212,308 
9/5/2020,MA,438,316 
9/6/2020,MA,366,325 
9/7/2020,MA,229,330 
9/8/2020,MA,171,334 
9/9/2020,MA,181,337 
9/10/2020,MA,403,341 
9/11/2020,MA,440,345 
9/12/2020,MA,554,353 
9/13/2020,MA,286,357 
9/14/2020,MA,254,361 
9/15/2020,MA,313,364 
9/16/2020,MA,306,366 
9/17/2020,MA,429,369 
9/18/2020,MA,454,376 
9/19/2020,MA,599,387 
9/20/2020,MA,359,397 
9/21/2020,MA,256,402 
9/22/2020,MA,173,402 
9/23/2020,MA,543,407 
9/24/2020,MA,481,416 
9/25/2020,MA,488,426 
9/26/2020,MA,569,437 
9/27/2020,MA,592,450 
9/28/2020,MA,430,464 
9/29/2020,MA,512,476 
9/30/2020,MA,532,490 
10/1/2020,MA,754,503 
10/2/2020,MA,761,516 
10/3/2020,MA,672,530 
10/4/2020,MA,644,551 
10/5/2020,MA,515,558 
10/6/2020,MA,495,561 
10/7/2020,MA,535,564 
10/8/2020,MA,444,574 
10/9/2020,MA,765,582 
10/10/2020,MA,639,594 
10/11/2020,MA,563,611 
10/12/2020,MA,760,618 
10/13/2020,MA,749,625 
10/14/2020,MA,580,642 
10/15/2020,MA,587,670 
10/16/2020,MA,767,697 
10/17/2020,MA,584,716 
10/18/2020,MA,730,740 
10/19/2020,MA,828,749 
10/20/2020,MA,976,764 
10/21/2020,MA,702,788 
10/22/2020,MA,1049,832 
10/23/2020,MA,1070,875 
10/24/2020,MA,1203,927 
10/25/2020,MA,1077,968 
10/26/2020,MA,1212,999 
10/27/2020,MA,1260,1023 
10/28/2020,MA,1181,1050 
10/29/2020,MA,0,1084 
10/30/2020,MA,0,1128 
10/31/2020,MA,0,1179 
1/21/2020,KY,0,1 
1/22/2020,KY,0,1 
1/23/2020,KY,0,1 
1/24/2020,KY,0,1 
1/25/2020,KY,0,1 
1/26/2020,KY,0,1 
1/27/2020,KY,0,1 
1/28/2020,KY,0,1 
1/29/2020,KY,0,1 
1/30/2020,KY,0,1 
1/31/2020,KY,0,1 
2/1/2020,KY,0,1 
2/2/2020,KY,0,1 
2/3/2020,KY,0,1 
2/4/2020,KY,0,1 
2/5/2020,KY,0,1 
2/6/2020,KY,0,1 
2/7/2020,KY,0,1 
2/8/2020,KY,0,1 
2/9/2020,KY,0,1 
2/10/2020,KY,0,1 
2/11/2020,KY,0,1 
2/12/2020,KY,0,1 
2/13/2020,KY,0,1 
2/14/2020,KY,0,1 
2/15/2020,KY,0,1 
2/16/2020,KY,0,1 
2/17/2020,KY,0,1 
2/18/2020,KY,0,1 
2/19/2020,KY,0,1 
2/20/2020,KY,0,1 
2/21/2020,KY,0,1 
2/22/2020,KY,0,1 
2/23/2020,KY,0,1 
2/24/2020,KY,0,1 
2/25/2020,KY,0,1 
2/26/2020,KY,0,1 
2/27/2020,KY,0,1 
2/28/2020,KY,0,1 
2/29/2020,KY,0,1 
3/1/2020,KY,0,1 
3/2/2020,KY,0,1 
3/3/2020,KY,0,1 
3/4/2020,KY,0,1 
3/5/2020,KY,0,1 
3/6/2020,KY,1,1 
3/7/2020,KY,0,1 
3/8/2020,KY,3,1 
3/9/2020,KY,1,1 
3/10/2020,KY,2,1 
3/11/2020,KY,0,1 
3/12/2020,KY,4,1 
3/13/2020,KY,0,1 
3/14/2020,KY,7,1 
3/15/2020,KY,3,1 
3/16/2020,KY,1,1 
3/17/2020,KY,4,16 
3/18/2020,KY,9,18 
3/19/2020,KY,12,20 
3/20/2020,KY,16,23 
3/21/2020,KY,21,25 
3/22/2020,KY,19,28 
3/23/2020,KY,21,32 
3/24/2020,KY,33,36 
3/25/2020,KY,41,41 
3/26/2020,KY,50,46 
3/27/2020,KY,54,53 
3/28/2020,KY,92,60 
3/29/2020,KY,45,67 
3/30/2020,KY,41,76 
3/31/2020,KY,110,87 
4/1/2020,KY,84,96 
4/2/2020,KY,73,104 
4/3/2020,KY,15,116 
4/4/2020,KY,147,127 
4/5/2020,KY,139,131 
4/6/2020,KY,9,135 
4/7/2020,KY,232,137 
4/8/2020,KY,104,140 
4/9/2020,KY,132,143 
4/10/2020,KY,177,144 
4/11/2020,KY,149,142 
4/12/2020,KY,112,144 
4/13/2020,KY,85,145 
4/14/2020,KY,162,147 
4/15/2020,KY,85,149 
4/16/2020,KY,134,151 
4/17/2020,KY,93,151 
4/18/2020,KY,185,151 
4/19/2020,KY,253,154 
4/20/2020,KY,90,155 
4/21/2020,KY,143,155 
4/22/2020,KY,180,158 
4/23/2020,KY,175,160 
4/24/2020,KY,231,163 
4/25/2020,KY,126,163 
4/26/2020,KY,169,165 
4/27/2020,KY,72,168 
4/28/2020,KY,229,170 
4/29/2020,KY,163,172 
4/30/2020,KY,170,173 
5/1/2020,KY,171,174 
5/2/2020,KY,2,174 
5/3/2020,KY,342,174 
5/4/2020,KY,147,176 
5/5/2020,KY,452,176 
5/6/2020,KY,124,178 
5/7/2020,KY,227,179 
5/8/2020,KY,125,183 
5/9/2020,KY,171,184 
5/10/2020,KY,17,185 
5/11/2020,KY,224,188 
5/12/2020,KY,293,191 
5/13/2020,KY,99,193 
5/14/2020,KY,295,195 
5/15/2020,KY,181,196 
5/16/2020,KY,195,196 
5/17/2020,KY,20,199 
5/18/2020,KY,248,201 
5/19/2020,KY,164,203 
5/20/2020,KY,131,205 
5/21/2020,KY,139,209 
5/22/2020,KY,213,212 
5/23/2020,KY,124,214 
5/24/2020,KY,30,217 
5/25/2020,KY,57,220 
5/26/2020,KY,276,224 
5/27/2020,KY,138,229 
5/28/2020,KY,197,234 
5/29/2020,KY,178,238 
5/30/2020,KY,199,241 
5/31/2020,KY,50,235 
6/1/2020,KY,213,226 
6/2/2020,KY,137,215 
6/3/2020,KY,198,205 
6/4/2020,KY,296,194 
6/5/2020,KY,270,184 
6/6/2020,KY,308,174 
6/7/2020,KY,34,166 
6/8/2020,KY,308,158 
6/9/2020,KY,190,151 
6/10/2020,KY,138,145 
6/11/2020,KY,99,139 
6/12/2020,KY,224,138 
6/13/2020,KY,253,139 
6/14/2020,KY,47,141 
6/15/2020,KY,211,143 
6/16/2020,KY,36,145 
6/17/2020,KY,291,147 
6/18/2020,KY,201,149 
6/19/2020,KY,238,152 
6/20/2020,KY,171,154 
6/21/2020,KY,119,156 
6/22/2020,KY,154,157 
6/23/2020,KY,250,160 
6/24/2020,KY,199,163 
6/25/2020,KY,271,167 
6/26/2020,KY,240,171 
6/27/2020,KY,304,173 
6/28/2020,KY,143,176 
6/29/2020,KY,177,180 
6/30/2020,KY,259,183 
7/1/2020,KY,198,187 
7/2/2020,KY,256,192 
7/3/2020,KY,285,197 
7/4/2020,KY,54,202 
7/5/2020,KY,3,206 
7/6/2020,KY,752,210 
7/7/2020,KY,356,213 
7/8/2020,KY,384,217 
7/9/2020,KY,372,221 
7/10/2020,KY,500,225 
7/11/2020,KY,454,229 
7/12/2020,KY,232,232 
7/13/2020,KY,365,236 
7/14/2020,KY,575,240 
7/15/2020,KY,446,245 
7/16/2020,KY,469,250 
7/17/2020,KY,545,255 
7/18/2020,KY,588,260 
7/19/2020,KY,850,263 
7/20/2020,KY,378,267 
7/21/2020,KY,660,274 
7/22/2020,KY,531,281 
7/23/2020,KY,659,287 
7/24/2020,KY,800,290 
7/25/2020,KY,767,296 
7/26/2020,KY,287,303 
7/27/2020,KY,568,309 
7/28/2020,KY,626,314 
7/29/2020,KY,603,320 
7/30/2020,KY,653,327 
7/31/2020,KY,849,334 
8/1/2020,KY,631,339 
8/2/2020,KY,354,343 
8/3/2020,KY,534,347 
8/4/2020,KY,709,350 
8/5/2020,KY,614,353 
8/6/2020,KY,612,355 
8/7/2020,KY,712,358 
8/8/2020,KY,839,360 
8/9/2020,KY,330,360 
8/10/2020,KY,423,361 
8/11/2020,KY,698,364 
8/12/2020,KY,1109,367 
8/13/2020,KY,760,372 
8/14/2020,KY,706,378 
8/15/2020,KY,665,384 
8/16/2020,KY,206,390 
8/17/2020,KY,727,398 
8/18/2020,KY,660,405 
8/19/2020,KY,688,413 
8/20/2020,KY,742,418 
8/21/2020,KY,732,422 
8/22/2020,KY,793,427 
8/23/2020,KY,176,430 
8/24/2020,KY,656,433 
8/25/2020,KY,741,437 
8/26/2020,KY,744,441 
8/27/2020,KY,780,446 
8/28/2020,KY,615,454 
8/29/2020,KY,977,462 
8/30/2020,KY,256,469 
8/31/2020,KY,714,478 
9/1/2020,KY,878,488 
9/2/2020,KY,942,500 
9/3/2020,KY,1363,513 
9/4/2020,KY,1433,530 
9/5/2020,KY,516,550 
9/6/2020,KY,156,567 
9/7/2020,KY,373,583 
9/8/2020,KY,332,600 
9/9/2020,KY,641,618 
9/10/2020,KY,934,634 
9/11/2020,KY,897,654 
9/12/2020,KY,838,670 
9/13/2020,KY,420,684 
9/14/2020,KY,575,696 
9/15/2020,KY,804,709 
9/16/2020,KY,737,719 
9/17/2020,KY,689,728 
9/18/2020,KY,743,740 
9/19/2020,KY,913,747 
9/20/2020,KY,345,752 
9/21/2020,KY,492,756 
9/22/2020,KY,719,760 
9/23/2020,KY,966,767 
9/24/2020,KY,640,779 
9/25/2020,KY,920,797 
9/26/2020,KY,888,811 
9/27/2020,KY,347,823 
9/28/2020,KY,618,833 
9/29/2020,KY,918,845 
9/30/2020,KY,909,854 
10/1/2020,KY,789,864 
10/2/2020,KY,947,875 
10/3/2020,KY,1010,882 
10/4/2020,KY,510,890 
10/5/2020,KY,701,898 
10/6/2020,KY,954,905 
10/7/2020,KY,928,912 
10/8/2020,KY,881,925 
10/9/2020,KY,1083,944 
10/10/2020,KY,997,956 
10/11/2020,KY,728,957 
10/12/2020,KY,716,959 
10/13/2020,KY,893,963 
10/14/2020,KY,1311,965 
10/15/2020,KY,1132,972 
10/16/2020,KY,1354,986 
10/17/2020,KY,1059,997 
10/18/2020,KY,715,1002 
10/19/2020,KY,905,1005 
10/20/2020,KY,1288,1008 
10/21/2020,KY,1379,1011 
10/22/2020,KY,1472,1012 
10/23/2020,KY,1461,1018 
10/24/2020,KY,1458,1022 
10/25/2020,KY,1229,1020 
10/26/2020,KY,1235,1025 
10/27/2020,KY,1735,1034 
10/28/2020,KY,1985,1046 
10/29/2020,KY,0,1062 
10/30/2020,KY,0,1077 
10/31/2020,KY,0,1085 
1/21/2020,NM,0,1 
1/22/2020,NM,0,1 
1/23/2020,NM,0,1 
1/24/2020,NM,0,1 
1/25/2020,NM,0,1 
1/26/2020,NM,0,1 
1/27/2020,NM,0,1 
1/28/2020,NM,0,1 
1/29/2020,NM,0,1 
1/30/2020,NM,0,1 
1/31/2020,NM,0,1 
2/1/2020,NM,0,1 
2/2/2020,NM,0,1 
2/3/2020,NM,0,1 
2/4/2020,NM,0,1 
2/5/2020,NM,0,1 
2/6/2020,NM,0,1 
2/7/2020,NM,0,1 
2/8/2020,NM,0,1 
2/9/2020,NM,0,1 
2/10/2020,NM,0,1 
2/11/2020,NM,0,1 
2/12/2020,NM,0,1 
2/13/2020,NM,0,1 
2/14/2020,NM,0,1 
2/15/2020,NM,0,1 
2/16/2020,NM,0,1 
2/17/2020,NM,0,1 
2/18/2020,NM,0,1 
2/19/2020,NM,0,1 
2/20/2020,NM,0,1 
2/21/2020,NM,0,1 
2/22/2020,NM,0,1 
2/23/2020,NM,0,1 
2/24/2020,NM,0,1 
2/25/2020,NM,0,1 
2/26/2020,NM,0,1 
2/27/2020,NM,0,1 
2/28/2020,NM,0,1 
2/29/2020,NM,0,1 
3/1/2020,NM,0,1 
3/2/2020,NM,0,1 
3/3/2020,NM,0,1 
3/4/2020,NM,0,1 
3/5/2020,NM,0,1 
3/6/2020,NM,0,1 
3/7/2020,NM,0,1 
3/8/2020,NM,0,1 
3/9/2020,NM,0,1 
3/10/2020,NM,0,1 
3/11/2020,NM,4,5 
3/12/2020,NM,2,5 
3/13/2020,NM,4,6 
3/14/2020,NM,3,6 
3/15/2020,NM,4,7 
3/16/2020,NM,4,7 
3/17/2020,NM,2,8 
3/18/2020,NM,5,10 
3/19/2020,NM,7,10 
3/20/2020,NM,8,11 
3/21/2020,NM,14,13 
3/22/2020,NM,8,14 
3/23/2020,NM,18,16 
3/24/2020,NM,17,18 
3/25/2020,NM,13,20 
3/26/2020,NM,23,22 
3/27/2020,NM,55,24 
3/28/2020,NM,19,27 
3/29/2020,NM,27,30 
3/30/2020,NM,45,34 
3/31/2020,NM,33,38 
4/1/2020,NM,48,42 
4/2/2020,NM,40,45 
4/3/2020,NM,92,50 
4/4/2020,NM,49,54 
4/5/2020,NM,80,60 
4/6/2020,NM,62,62 
4/7/2020,NM,108,66 
4/8/2020,NM,71,70 
4/9/2020,NM,124,72 
4/10/2020,NM,101,74 
4/11/2020,NM,84,74 
4/12/2020,NM,71,74 
4/13/2020,NM,100,75 
4/14/2020,NM,62,77 
4/15/2020,NM,77,79 
4/16/2020,NM,113,80 
4/17/2020,NM,114,82 
4/18/2020,NM,87,82 
4/19/2020,NM,47,83 
4/20/2020,NM,126,83 
4/21/2020,NM,101,83 
4/22/2020,NM,138,84 
4/23/2020,NM,169,84 
4/24/2020,NM,145,86 
4/25/2020,NM,138,86 
4/26/2020,NM,66,85 
4/27/2020,NM,97,83 
4/28/2020,NM,150,82 
4/29/2020,NM,238,83 
4/30/2020,NM,198,84 
5/1/2020,NM,102,86 
5/2/2020,NM,219,89 
5/3/2020,NM,118,92 
5/4/2020,NM,180,90 
5/5/2020,NM,107,93 
5/6/2020,NM,153,96 
5/7/2020,NM,202,99 
5/8/2020,NM,181,100 
5/9/2020,NM,105,100 
5/10/2020,NM,85,100 
5/11/2020,NM,206,99 
5/12/2020,NM,143,99 
5/13/2020,NM,152,101 
5/14/2020,NM,139,103 
5/15/2020,NM,159,104 
5/16/2020,NM,185,105 
5/17/2020,NM,91,106 
5/18/2020,NM,158,107 
5/19/2020,NM,96,109 
5/20/2020,NM,146,112 
5/21/2020,NM,134,114 
5/22/2020,NM,153,115 
